SD1,SD2,Guzik Index,Porta Index,Asymmetric Spread Index,HB AMI,Slope Index,Area Index,KDE AMI
119.91013480157194,128.63909832301283,3.0518905971196886,1.7948717948717996,0.4952339506900703,4.441609072899438,0.8442171953013222,1.52955570557205,10.701286047883373
182.51755906925132,145.32891131775932,13.443973932792375,5.785123966942152,0.5279628989146986,4.982267598258656,2.342070573402877,1.7041667575366626,15.224763942355052
12.778083273766052,34.23288166146273,3.4882825376385207,0.6172839506172867,0.47315481244539725,4.848732213850612,0.2853327838876929,0.27280261874877976,1.747205903298394
10.628408593279476,31.46995650831781,5.727389815600159,7.412790697674421,0.47439132771164744,5.714285714285714,0.05809261665755683,0.06058773489313607,1.5328716265534104
154.7385410773556,97.97636665672037,31.391622681748068,8.455625436757508,0.6227164416790352,5.158328537326204,2.893082672496483,2.6558784410209757,9.477744524091527
108.46802097172137,103.7859309020902,20.39764545919034,8.969607116382505,0.5806088312939814,12.63700429496724,1.6482322402255334,1.7403304042127976,13.537560835123482
132.11424374125298,138.23275539009444,16.022394575210306,0.8764940239043728,0.5452410403221216,9.178501945262271,1.3267118927114296,1.8494232197677762,13.40507991524085
89.8435494775563,84.863971440911,5.668759368961396,4.629629629629628,0.4710840081190265,4.46011916292961,0.025806807195238868,0.11787590554704908,6.7375744259861206
101.20591984233432,112.76549686034762,4.014778642271466,7.489514679448773,0.530433930059443,7.751234266428867,0.6726938667355631,0.5509007081585748,10.452046816349819
140.108744145744,98.14627419093713,30.229156940377134,6.359189378057306,0.602419302956813,6.65538634273702,4.834950949374351,4.457723890154752,9.02507902578715
6.717504793104305,50.04366089255936,7.432462307114118,5.882352941176472,0.5343705229426355,2.857142857142857,0.5392577438119606,0.5911548115826504,1.1615640969021452
45.39258054265509,40.800101011990655,19.558113289251633,4.319793681495798,0.5422444695320952,6.348710298082564,1.1866616072991776,1.1769954042121,3.277234782488123
52.03164511747788,60.64480099312487,5.206204365728073,26.559714795008915,0.5863729512462875,3.6732819801898575,0.2026551862662429,0.1681014017568927,2.622415324444192
34.80601910750519,25.853832475431467,31.405893330876555,10.43478260869566,0.553529913062311,5.0,1.070543389299916,1.422383941857186,1.7471536115371529
17.481973392173014,27.877245709411508,23.695436152374683,6.911636045494318,0.591516066846848,5.714285714285714,0.4091624938714844,0.09072837173116355,1.4410106635316666
19.635938739492307,30.587409197580158,0.15086351362199046,10.04126547455295,0.47848228645981467,4.948716593053935,0.23863911736088372,0.26336642474806826,1.3141965041191743
36.8542615158776,45.06395451224157,22.500342151634477,9.379310344827585,0.5847039062505028,5.947617141331803,1.0852117067393863,1.374021050576224,2.4444131192500573
38.590517962673765,33.774533389479686,35.12452114453719,47.51426242868786,0.7956112007243669,4.791574237499549,1.320966541671642,1.2951125217120163,2.259359116142515
43.788256525910185,78.22641128474528,0.37918165998490627,3.266932270916345,0.4935562977744182,4.977912814464233,0.0422188043186722,0.007862373047462512,3.3982157655632514
